class,label,concept
C-47,43,"used in a variety of roles, including troop transport, cargo transport, medical evacuation, and"
C-47,43,used in many movies and tv shows
C-47,43,used in the berlin airlift and the vietnam war
C-47,43,used to transport cargo and supplies
C-47,43,versatile aircraft
C-47,43,versatile and reliable aircraft
C-47,43,versatile plane
C-47,43,very beautiful color
C-47,43,"very beautiful, rich color"
C-47,43,very bold and powerful
C-47,43,very dark and rich blue shade
C-47,43,very dark blue color
C-47,43,very dark blue hue to it
C-47,43,very deep and dark appearance
C-47,43,very deep and dark color
C-47,43,very deep and intense blue
C-47,43,very deep blue color
C-47,43,very deep blue shade
C-47,43,"very deep, dark blue"
C-47,43,very dramatic
C-47,43,very eye-catching
C-47,43,very fast aircraft
C-47,43,very iconic aircraft
C-47,43,very intense and deep color
C-47,43,very intense and vibrant color
C-47,43,"very light blue, almost white"
C-47,43,very popular aircraft
C-47,43,very powerful
C-47,43,very powerful and commanding color
C-47,43,very regal and calming appearance
C-47,43,very reliable aircraft
C-47,43,very rich and dark blue color
C-47,43,very rich and dark color
C-47,43,very rich and dark hue
C-47,43,very rich and deep blue color
C-47,43,very rich and full color
C-47,43,very rich and vibrant
C-47,43,very rich blue color
C-47,43,very rich color
C-47,43,"very rich, dark blue"
C-47,43,very sleek and streamlined
C-47,43,very unique color
C-47,43,very versatile aircraft
C-47,43,very well-maintained
C-47,43,wide body
C-47,43,"wide, stable body"
C-47,43,"widely used for a variety of tasks, including passenger and cargo transport, medical evacuation, and"
C-47,43,wingspan more than 100 feet
C-47,43,wingspan of 104 feet
C-47,43,wingspan of 43.1 meters
C-47,43,wingspan of 95 feet
C-47,43,wingspan of approximately 95 feet
C-47,43,wingspan of around 95 ft (29 m) and a length of
C-47,43,wingspan of just over 100 feet
C-47,43,wingspan of over 100 feet
C-47,43,wingspan over 100 feet
C-47,43,withstand enemy fire
CRJ-200,44,37.64 meters long
CRJ-200,44,50 passengers
CRJ-200,44,50 passengers in a three-class configuration
CRJ-200,44,50 passengers in a two-class configuration
CRJ-200,44,50% more floor space and 50% more passenger windows
CRJ-200,44,70 passengers in a single
CRJ-200,44,96 feet long and 15 feet tall
CRJ-200,44,a joy to fly
CRJ-200,44,a slight hint of blue in the aircraft
CRJ-200,44,"a variety of color schemes, depending on the airline that operates it"
CRJ-200,44,accommodate 50 passengers in a two-class configuration or 70 passengers in a single-class
CRJ-200,44,accommodate two pilots
CRJ-200,44,accommodate up to 50 passengers in a two-class configuration
CRJ-200,44,advanced avionics suite that includes a traffic collision avoid system
CRJ-200,44,air canada express and horizon air
CRJ-200,44,aircraft has a high-mounted horizontal stabilizer
CRJ-200,44,aircraft has a three-person crew
CRJ-200,44,airframe made mostly of aluminum and composite materials
CRJ-200,44,all-glass cockpit that is located at the front
CRJ-200,44,almost entirely white
CRJ-200,44,"as of 2016 there were over 1,000 aircrafts in service worldwide"
CRJ-200,44,"as of july 2016 a total of 1,013 aircraft aircraft have been"
CRJ-200,44,audio/visual entertainment system
CRJ-200,44,"available in a variety of colors, including white, silver, and blue"
CRJ-200,44,"avionics suite that includes a heads-up display, gps, and an auto"
CRJ-200,44,based on the bombardier aircraft business jet
CRJ-200,44,based on the bombardier challenger 300 business jet
CRJ-200,44,based on the canadair challenger business jet
CRJ-200,44,based on the company's earlier aircraft business jet
CRJ-200,44,beautiful aircraft
CRJ-200,44,blue
CRJ-200,44,blue and grey wheel covers
CRJ-200,44,blunt tail
CRJ-200,44,bright and cheery aura
CRJ-200,44,cabin
CRJ-200,44,cabin is pressurized to a comfortable level for passengers
CRJ-200,44,cabin with overhead bins for storing carry-on luggage
CRJ-200,44,can only accommodate carry-on luggage
CRJ-200,44,can seat up to 50 passengers
CRJ-200,44,capable of carrying up to 50 passengers
CRJ-200,44,capable of reaching speeds of up to 528 mph
CRJ-200,44,"carry a maximum of 9,940 pounds"
CRJ-200,44,carry up to 50 passengers
CRJ-200,44,circular in cross-section
CRJ-200,44,cockpit has a canopy with a stepped windscreen
CRJ-200,44,cockpit has room for two pilots and three passengers
CRJ-200,44,cockpit is large
CRJ-200,44,color is very light
CRJ-200,44,color is white
CRJ-200,44,colors very subdued
CRJ-200,44,comfortable and quiet
CRJ-200,44,comfortable seats
CRJ-200,44,configuration
CRJ-200,44,consists of two mainwheels and a nosewheel
CRJ-200,44,constructed of aluminum alloy
CRJ-200,44,crew of two
CRJ-200,44,"cruise altitude of 41,000 ft"
CRJ-200,44,cruise at a speed of 500 miles per hour
CRJ-200,44,cruise at a speed of 833 kilometers per hour
CRJ-200,44,cruise speed of 500 mph
CRJ-200,44,cruise speed of over 500 miles per hour
CRJ-200,44,"cruising altitude of 41,000 feet (1"
CRJ-200,44,cruising speed of 500 mph
CRJ-200,44,cruising speed of 528 mph
CRJ-200,44,cruising speed of 528 mph (848 km/h)
CRJ-200,44,cruising speed of 528 mph (849 km/h)
CRJ-200,44,cruising speed of 530 miles per hour (851 kilometers per hour)
CRJ-200,44,cruising speed of 530 mph
CRJ-200,44,cruising speed of 530 mph (851 km/h)
CRJ-200,44,cruising speed of 530 mph (853 km/h) and a maximum take
CRJ-200,44,cruising speed of 833 kilometers per hour
CRJ-200,44,designed and manufactured by bombardier aerospace
CRJ-200,44,designed for short-haul flights
CRJ-200,44,designed with a low-wing configuration
CRJ-200,44,"distinctive ""hump"" on the forward fuselage"
CRJ-200,44,distinctive livery with a white body and blue and grey stripes
CRJ-200,44,divided into three sections
CRJ-200,44,"divided into three sections: the first class, the main cabin, and the galley"
CRJ-200,44,each engine has a fan blade in the front and a exhaust pipe in the back
CRJ-200,44,"each engine produces a thrust of 18,500 lbf"
CRJ-200,44,"each one producing 4,650 lbf of thrust"
CRJ-200,44,"each which produces 17,"
CRJ-200,44,"each which produces 7,"
CRJ-200,44,"each which produces 8,"
CRJ-200,44,emergency exit located in the aft cabin
CRJ-200,44,engines are mounted on the underside of the wings
CRJ-200,44,entered service in 1992
CRJ-200,44,entered service with air canada in 1992
CRJ-200,44,equipped with a digital flight control system
CRJ-200,44,equipped with a honeywell avionics suite
CRJ-200,44,equipped with a honeywell primus 1000 avionics suite
CRJ-200,44,equipped with an advanced avionics suite
CRJ-200,44,"equipped with an advanced avionics suite including a head-up display, gps,"
CRJ-200,44,"equipped with an air conditioning system that can circulate up to 18,000 cubic feet of air per"
CRJ-200,44,"equipped with an apu, weather radar, and tcas"
CRJ-200,44,equipped with the latest avionics and flight-control systems
CRJ-200,44,equipped with the latest in safety and navigation technology
CRJ-200,44,"equipped with two turbofan engines, each of which is capable of producing up to 21,600 pounds"
CRJ-200,44,equipped with winglets
CRJ-200,44,excellent aircraft for business and leisure travel
CRJ-200,44,excellent choice for both short and long flights
CRJ-200,44,excellent choice for short-haul flights
CRJ-200,44,excellent safety record
CRJ-200,44,exterior is easy to spot in a crowded airport
CRJ-200,44,exterior is white with blue and gray stripes
CRJ-200,44,fast and efficient aircraft
CRJ-200,44,fed by a single inlet in the nose
CRJ-200,44,fin-shaped
CRJ-200,44,first introduced in 1991
CRJ-200,44,first introduced in 1992
CRJ-200,44,first model of the crj series of regional airliners
CRJ-200,44,"flights of less than 1,000 miles"
CRJ-200,44,fly at speeds of up to 528 mph
CRJ-200,44,fly at speeds of up to 567 mph
CRJ-200,44,four-abreast seating in economy class
CRJ-200,44,four-screen electronic
CRJ-200,44,"fuel capacity of 11,490 gallons"
CRJ-200,44,"fuel capacity of 3,685 gallons"
CRJ-200,44,"fuel capacity of 4,662 us gallons"
CRJ-200,44,"fuel capacity of 4,910 lb"
CRJ-200,44,"fuel capacity of 4,910 us gallons"
CRJ-200,44,"fuel capacity of 5,280 us gal (19,900 l)"
CRJ-200,44,"fuel capacity of 9,446 liters (2,500 gallons)"
CRJ-200,44,fuselage diameter of 10 feet
CRJ-200,44,fuselage is round
CRJ-200,44,fuselage length of 102 feet (31.1 meters) and a wingspan of 93.5
CRJ-200,44,fuselage length of 50 feet (15 meters) and wingspan of 34 feet (10 meters).
CRJ-200,44,fuselage length of just over 100 feet (30.5 meters)
CRJ-200,44,fuselage that is 121 feet long
CRJ-200,44,fuselage-mounted undercarriage
CRJ-200,44,glass cockpit
CRJ-200,44,glass cockpit with a two-crew configuration
CRJ-200,44,glass cockpit with digital displays
CRJ-200,44,glass cockpit with instrumentation for two pilots
CRJ-200,44,good safety record
CRJ-200,44,great aircraft for both passengers and airlines
CRJ-200,44,"great choice for travelers who want a comfortable, safe, and enjoyable flying experience"
CRJ-200,44,has an air conditioning system
CRJ-200,44,"head-up display, gps, and an"
CRJ-200,44,height of 15 feet
CRJ-200,44,height of 24 feet
CRJ-200,44,height of 25 feet
CRJ-200,44,height of 34 feet
CRJ-200,44,help the plane to fly straight
CRJ-200,44,high aspect ratio wing
CRJ-200,44,high-tech flight deck
CRJ-200,44,high-tech glass cockpit with digital displays
CRJ-200,44,in service since 1992
CRJ-200,44,in service with many airlines around the world
CRJ-200,44,interior features blue leather seats
CRJ-200,44,interior of the aircraft is typically configured with 10 seats in first class and 40
CRJ-200,44,introduced in 1991 by canadian manufacturer bombardier
CRJ-200,44,"jetliner with a sleek, white exterior"
CRJ-200,44,known for its quiet and comfortable ride
CRJ-200,44,known for its reliability
CRJ-200,44,"landing distance of 2,880 feet (879 meters)."
CRJ-200,44,"landing distance of 3,460 feet"
CRJ-200,44,"landing distance of 3,880 ft"
CRJ-200,44,"landing distance of 3,880 ft (1,182 m)"
CRJ-200,44,"landing distance of 4,000 ft"
CRJ-200,44,"landing distance of 4,265 ft"
CRJ-200,44,landing gear configuration
CRJ-200,44,landing gear configuration of 2 x 2
CRJ-200,44,landing gear consisting of two main bogies and two nose wheels
CRJ-200,44,landing gear is located beneath the fuselage
CRJ-200,44,landing gear is retractable
CRJ-200,44,landing gear is white
CRJ-200,44,landing gear made up of two main wheels and two nose wheels
CRJ-200,44,landing gear that consists of two main wheels and two nose wheels
CRJ-200,44,landing gear with three main wheels and a nose wheel
CRJ-200,44,landing gear with three mainwheels and a nosewheel
CRJ-200,44,large blue and grey tail fin
CRJ-200,44,large windows
CRJ-200,44,large windows that let in natural light
CRJ-200,44,latest safety features
CRJ-200,44,length of 102 feet
CRJ-200,44,length of 108 feet
CRJ-200,44,length of 37 feet
CRJ-200,44,length of 37.19 meters
CRJ-200,44,length of 37.19 meters (122 feet) and a wingspan of 28.72
CRJ-200,44,"length of 50.4 ft, a wingspan of 34.1 ft,"
CRJ-200,44,"length of 50.9 ft (15.5 m), a wingspan of 36.2"
CRJ-200,44,length of 50.9 ft and a wingspan of 36.2 ft
CRJ-200,44,length of 50.9 ft and a wingspan of 38.1 ft
CRJ-200,44,length of 50.9 ft and a wingspan of 44.6 ft
CRJ-200,44,length of 50.9 ft and a wingspan of 46.6 ft
CRJ-200,44,length of 99.6 feet
CRJ-200,44,length of the aircraft is 100 feet
CRJ-200,44,length of the aircraft is 99 feet
CRJ-200,44,length of the aircraft is 99 feet
CRJ-200,44,light aircraft
CRJ-200,44,light aircraft with a wingspan of just over 100 feet
