class,label,concept
head massage,38,person giving the action should use their fingers to massage the person's temples
head massage,38,person giving the action should use their fingertips to massage the person's scalp
head massage,38,person giving the action should use their hands to massage the person's shoulders
head massage,38,person giving the action should use their thumbs to massage the person's forehead
head massage,38,person giving the action should use their thumbs to massage the person's jaw
head massage,38,"person giving the action will place their hands on the person's head, with their fingers"
head massage,38,person giving the action will then use their fingers to massage the person's earlob
head massage,38,person giving the action will then use their fingers to massage the person's face
head massage,38,person giving the action will then use their fingers to massage the person's scalp
head massage,38,person giving the action will then use their thumbs to make circular motions on the person
head massage,38,person giving the massage should then use their fingers to massage the person's neck in a
head massage,38,person giving the massage should then use their hands to massage the person's shoulders in a
head massage,38,person has their hands on either side of the head
head massage,38,person is feeling the person's head relax under their hands
head massage,38,person is gently pulling on the hair
head massage,38,person is gently pulling on the person's hair
head massage,38,person is lightly pressing on the person's shoulders
head massage,38,"person is slowly moving their hands from the temples, down the sides of the head"
head massage,38,person is using light pressure
head massage,38,person is using their fingers to knead the person's scalp
head massage,38,person looks very relaxed
head massage,38,person looks very relaxed and happy
head massage,38,"person may also experience reduced headaches, tension, and stress"
head massage,38,person may also offer to help the person up if they are unable to stand up on
head massage,38,person may then give the person a hug
